"gsm","donor","cond","celltype","x","y"
"GSM7717087","PWH28","Skin","Fibroblast",-1.2935169,1.2065978
"GSM7717085","PWH27","Wound7","Fibroblast",2.9375682,0.20284268
"GSM7717086","PWH27","Wound30","Fibroblast",1.6177496,-2.1611562
"GSM7717089","PWH28","Wound7","Fibroblast",0.026978778,1.1427513
"GSM7717083","PWH27","Skin","Fibroblast",-2.1002703,-2.1267715
"GSM7717087","PWH28","Skin","Fibroblast",-0.9872867,-1.4290321
"GSM7717085","PWH27","Wound7","Fibroblast",2.581902,0.01737802
"GSM7717090","PWH28","Wound30","Fibroblast",3.1683762,0.27992865
"GSM7717079","PWH26","Skin","Fibroblast",-3.5782099,-2.0540879
"GSM7717085","PWH27","Wound7","Fibroblast",0.22822212,-1.5972127
"GSM7717085","PWH27","Wound7","Fibroblast",0.6115597,-0.70827675
"GSM7717089","PWH28","Wound7","Fibroblast",-1.6934973,-1.1285778
"GSM7717088","PWH28","Wound1","Fibroblast",-0.66442615,-0.5516667
"GSM7717085","PWH27","Wound7","Fibroblast",0.60535014,1.2288085
"GSM7717086","PWH27","Wound30","Fibroblast",-0.25328752,-0.39728487
"GSM7717083","PWH27","Skin","Fibroblast",-3.9702375,-0.5476034
"GSM7717085","PWH27","Wound7","Fibroblast",0.5114376,0.5837476
"GSM7717085","PWH27","Wound7","Fibroblast",-3.669943,1.2690469
"GSM7717083","PWH27","Skin","Fibroblast",-2.8383129,-1.8114396
"GSM7717085","PWH27","Wound7","Fibroblast",-0.061474238,0.20141236
"GSM7717079","PWH26","Skin","Fibroblast",-3.74331,-1.1789923
"GSM7717086","PWH27","Wound30","Fibroblast",-0.074582376,-0.27579314
"GSM7717086","PWH27","Wound30","Fibroblast",-0.6521942,-1.0432633
"GSM7717080","PWH26","Wound1","Fibroblast",-3.296038,0.060705658
"GSM7717085","PWH27","Wound7","Fibroblast",1.5175626,0.52236634
"GSM7717086","PWH27","Wound30","Fibroblast",2.2144852,0.10499975
"GSM7717089","PWH28","Wound7","Fibroblast",-1.8607304,-1.2197161
"GSM7717087","PWH28","Skin","Fibroblast",-1.9297501,4.8405733
"GSM7717082","PWH26","Wound30","Fibroblast",-0.53208864,-1.3625393
"GSM7717082","PWH26","Wound30","Fibroblast",1.4689696,0.4786934
"GSM7717085","PWH27","Wound7","Fibroblast",-0.9218052,0.72746336
"GSM7717089","PWH28","Wound7","Fibroblast",1.5909109,-0.5517515
"GSM7717081","PWH26","Wound7","Fibroblast",1.617818,0.43754432
"GSM7717087","PWH28","Skin","Fibroblast",-3.4404995,-1.2328336
"GSM7717085","PWH27","Wound7","Fibroblast",2.8169844,0.12114483
"GSM7717085","PWH27","Wound7","Fibroblast",0.6268118,1.3990027
"GSM7717085","PWH27","Wound7","Fibroblast",0.9774003,0.79520607
"GSM7717081","PWH26","Wound7","Fibroblast",-1.2311759,-0.22933272
"GSM7717090","PWH28","Wound30","Fibroblast",0.99039394,0.09190831
"GSM7717089","PWH28","Wound7","Fibroblast",-0.59837824,0.5692204
"GSM7717085","PWH27","Wound7","Fibroblast",-0.17904752,1.5356534
"GSM7717090","PWH28","Wound30","Fibroblast",2.3053205,-0.014444874
"GSM7717090","PWH28","Wound30","Fibroblast",2.4410918,-0.603235
"GSM7717090","PWH28","Wound30","Fibroblast",-0.37965518,0.5311739
"GSM7717085","PWH27","Wound7","Fibroblast",0.8009549,1.1351461
"GSM7717085","PWH27","Wound7","Fibroblast",1.3684133,0.7782867
"GSM7717086","PWH27","Wound30","Fibroblast",2.1872168,0.43895867
"GSM7717089","PWH28","Wound7","Fibroblast",-3.1250038,1.5825312
"GSM7717085","PWH27","Wound7","Fibroblast",-0.17475829,-0.030728564
"GSM7717081","PWH26","Wound7","Fibroblast",0.5877891,-0.3942105
"GSM7717085","PWH27","Wound7","Fibroblast",0.9860637,1.0554836
"GSM7717090","PWH28","Wound30","Fibroblast",0.35720786,0.51457477
"GSM7717086","PWH27","Wound30","Fibroblast",1.7245548,-0.07387725
"GSM7717087","PWH28","Skin","Fibroblast",-2.7713218,-1.6175427
"GSM7717090","PWH28","Wound30","Fibroblast",3.247789,0.59317696
"GSM7717085","PWH27","Wound7","Fibroblast",1.8954148,0.35142684
"GSM7717089","PWH28","Wound7","Fibroblast",-4.0082173,2.0058527
"GSM7717090","PWH28","Wound30","Fibroblast",2.7467813,0.3036605
"GSM7717079","PWH26","Skin","Fibroblast",-1.6004701,-0.103032924
"GSM7717087","PWH28","Skin","Fibroblast",-1.2964039,-2.899192
"GSM7717079","PWH26","Skin","Fibroblast",-3.2475688,-0.37102106
"GSM7717082","PWH26","Wound30","Fibroblast",2.6386905,-0.07331462
"GSM7717085","PWH27","Wound7","Fibroblast",0.33520705,1.397161
"GSM7717086","PWH27","Wound30","Fibroblast",2.0337791,0.036177196
"GSM7717086","PWH27","Wound30","Fibroblast",2.8202915,0.14785859
"GSM7717090","PWH28","Wound30","Fibroblast",3.6851225,-0.15534177
"GSM7717090","PWH28","Wound30","Fibroblast",0.022141194,-0.073750444
"GSM7717086","PWH27","Wound30","Fibroblast",2.503819,-0.21400023
"GSM7717079","PWH26","Skin","Fibroblast",-3.8258374,2.0026832
"GSM7717085","PWH27","Wound7","Fibroblast",-2.0144372,0.30203256
"GSM7717079","PWH26","Skin","Fibroblast",-1.7761185,-1.0114195
"GSM7717090","PWH28","Wound30","Fibroblast",2.6290166,0.16527137
"GSM7717086","PWH27","Wound30","Fibroblast",3.0922174,0.031157376
"GSM7717083","PWH27","Skin","Fibroblast",-2.3538969,-0.8615536
"GSM7717082","PWH26","Wound30","Fibroblast",-1.5306208,-0.7792535
"GSM7717085","PWH27","Wound7","Fibroblast",-0.50532794,1.5065519
"GSM7717086","PWH27","Wound30","Fibroblast",2.7045403,0.02561444
"GSM7717090","PWH28","Wound30","Fibroblast",3.1159577,-1.929978
"GSM7717079","PWH26","Skin","Fibroblast",-1.9229809,-1.9856244
"GSM7717083","PWH27","Skin","Fibroblast",0.457449,-2.1552503
"GSM7717086","PWH27","Wound30","Fibroblast",2.5561678,-0.56073195
"GSM7717081","PWH26","Wound7","Fibroblast",-0.39015102,-1.017638
"GSM7717084","PWH27","Wound1","Fibroblast",-2.9450784,3.428768
"GSM7717086","PWH27","Wound30","Fibroblast",2.9471955,0.21436256
"GSM7717087","PWH28","Skin","Fibroblast",-2.3914635,-1.9966143
"GSM7717086","PWH27","Wound30","Fibroblast",3.011451,0.34940916
"GSM7717085","PWH27","Wound7","Fibroblast",-1.9135344,1.1828054
"GSM7717079","PWH26","Skin","Fibroblast",-3.5382524,-0.5457902
"GSM7717082","PWH26","Wound30","Fibroblast",0.5906978,0.19863866
"GSM7717085","PWH27","Wound7","Fibroblast",-4.433854,0.18058687
"GSM7717086","PWH27","Wound30","Fibroblast",1.6938322,0.20972659
"GSM7717084","PWH27","Wound1","Fibroblast",-3.356457,4.239659
"GSM7717081","PWH26","Wound7","Fibroblast",-0.7382282,-1.4827348
"GSM7717079","PWH26","Skin","Fibroblast",-2.8402,-1.328621
"GSM7717082","PWH26","Wound30","Fibroblast",2.3658295,0.025757354
"GSM7717086","PWH27","Wound30","Fibroblast",2.650983,-0.05871359
"GSM7717081","PWH26","Wound7","Fibroblast",1.8043562,0.039712638
"GSM7717085","PWH27","Wound7","Fibroblast",-0.34586,1.7045021
"GSM7717084","PWH27","Wound1","Fibroblast",-2.6483421,0.3352713
"GSM7717083","PWH27","Skin","Fibroblast",-2.8669014,-1.1516072
"GSM7717087","PWH28","Skin","Fibroblast",-2.5613904,-1.3546617
"GSM7717086","PWH27","Wound30","Fibroblast",2.6369057,0.0068767145
"GSM7717082","PWH26","Wound30","Fibroblast",3.103847,0.06869924
"GSM7717088","PWH28","Wound1","Fibroblast",-1.2977657,1.9709384
"GSM7717082","PWH26","Wound30","Fibroblast",2.5340931,0.16579226
"GSM7717087","PWH28","Skin","Fibroblast",-3.5366507,-1.0452783
"GSM7717086","PWH27","Wound30","Fibroblast",2.3872736,-0.13653816
"GSM7717086","PWH27","Wound30","Fibroblast",3.2782767,-0.13917263
"GSM7717090","PWH28","Wound30","Fibroblast",2.3847644,-0.24381778
"GSM7717089","PWH28","Wound7","Fibroblast",-1.4430482,-0.0745103
"GSM7717089","PWH28","Wound7","Fibroblast",-1.0750091,-0.17603752
"GSM7717085","PWH27","Wound7","Fibroblast",-2.639635,0.08530537
"GSM7717089","PWH28","Wound7","Fibroblast",-4.167451,2.1689494
"GSM7717082","PWH26","Wound30","Fibroblast",-3.3866258,1.7618461
"GSM7717086","PWH27","Wound30","Fibroblast",1.8977995,-0.4918521
"GSM7717083","PWH27","Skin","Fibroblast",-2.857454,-0.9127682
"GSM7717090","PWH28","Wound30","Fibroblast",3.1579328,0.2489127
"GSM7717086","PWH27","Wound30","Fibroblast",-3.5898402,2.580777
"GSM7717083","PWH27","Skin","Fibroblast",0.2606945,0.7565168
"GSM7717086","PWH27","Wound30","Fibroblast",3.6775563,-0.33254394
"GSM7717085","PWH27","Wound7","Fibroblast",0.62816405,0.9331326
"GSM7717085","PWH27","Wound7","Fibroblast",1.5173719,0.12313483
"GSM7717090","PWH28","Wound30","Fibroblast",3.0495696,0.55384946
"GSM7717090","PWH28","Wound30","Fibroblast",-2.74247,0.71898407
"GSM7717082","PWH26","Wound30","Fibroblast",2.7615194,0.22044295
"GSM7717086","PWH27","Wound30","Fibroblast",2.5015583,-0.05923838
"GSM7717079","PWH26","Skin","Fibroblast",-3.6051342,0.3227211
"GSM7717085","PWH27","Wound7","Fibroblast",1.0572394,-0.73995566
"GSM7717090","PWH28","Wound30","Fibroblast",3.4253113,0.3021344
"GSM7717084","PWH27","Wound1","Fibroblast",-1.6065089,-1.3911012
"GSM7717087","PWH28","Skin","Fibroblast",-1.9212328,-2.0550206
"GSM7717079","PWH26","Skin","Fibroblast",-2.554651,-1.6542836
"GSM7717090","PWH28","Wound30","Fibroblast",-2.036133,-1.4421474
"GSM7717083","PWH27","Skin","Fibroblast",-2.796041,-1.1595545
"GSM7717085","PWH27","Wound7","Fibroblast",-1.4431375,0.8783274
"GSM7717081","PWH26","Wound7","Fibroblast",0.9651785,0.5010017
"GSM7717086","PWH27","Wound30","Fibroblast",2.9944212,-0.19627766
"GSM7717090","PWH28","Wound30","Fibroblast",3.084177,0.29711863
"GSM7717084","PWH27","Wound1","Fibroblast",-2.0700674,-0.5341326
"GSM7717079","PWH26","Skin","Fibroblast",-1.9862938,-2.9739249
"GSM7717089","PWH28","Wound7","Fibroblast",-3.7818847,1.2535849
"GSM7717086","PWH27","Wound30","Fibroblast",2.7902868,-0.072347336
"GSM7717089","PWH28","Wound7","Fibroblast",-2.4184709,-0.08206961
"GSM7717086","PWH27","Wound30","Fibroblast",1.3892752,-0.339781
"GSM7717085","PWH27","Wound7","Fibroblast",0.7012584,1.2178816
"GSM7717085","PWH27","Wound7","Fibroblast",-0.46119305,0.99473244
"GSM7717079","PWH26","Skin","Fibroblast",-3.6992047,-0.37812567
"GSM7717090","PWH28","Wound30","Fibroblast",0.7932038,0.73108387
"GSM7717086","PWH27","Wound30","Fibroblast",0.41816598,-0.38423407
"GSM7717086","PWH27","Wound30","Fibroblast",2.8401577,-0.24262209
"GSM7717081","PWH26","Wound7","Fibroblast",1.4013984,0.63905036
"GSM7717087","PWH28","Skin","Fibroblast",-3.0979915,2.5015094
"GSM7717086","PWH27","Wound30","Fibroblast",2.9152086,0.09275716
"GSM7717086","PWH27","Wound30","Fibroblast",1.5814708,-0.92243445
"GSM7717079","PWH26","Skin","Fibroblast",-4.444293,2.898017
"GSM7717086","PWH27","Wound30","Fibroblast",2.9644182,-0.161184
"GSM7717079","PWH26","Skin","Fibroblast",-3.204711,-0.46625045
"GSM7717085","PWH27","Wound7","Fibroblast",-0.9623789,-0.6108016
"GSM7717090","PWH28","Wound30","Fibroblast",2.910798,0.24256134
"GSM7717082","PWH26","Wound30","Fibroblast",-1.3196232,-1.6300507
"GSM7717079","PWH26","Skin","Fibroblast",-0.15178853,-0.74350834
"GSM7717085","PWH27","Wound7","Fibroblast",-2.5534897,-1.3497303
"GSM7717090","PWH28","Wound30","Fibroblast",2.833093,0.12180915
"GSM7717079","PWH26","Skin","Fibroblast",-2.8517442,-1.8436359
"GSM7717085","PWH27","Wound7","Fibroblast",2.9172597,0.17834067
"GSM7717090","PWH28","Wound30","Fibroblast",-3.2904384,0.74659115
"GSM7717086","PWH27","Wound30","Fibroblast",2.8043928,0.48500118
"GSM7717081","PWH26","Wound7","Fibroblast",-0.88953304,-0.15269549
"GSM7717090","PWH28","Wound30","Fibroblast",0.13235828,-0.051435426
"GSM7717086","PWH27","Wound30","Fibroblast",-3.9944022,0.14251225
"GSM7717087","PWH28","Skin","Fibroblast",-3.9782774,-1.1706487
"GSM7717087","PWH28","Skin","Fibroblast",-3.879393,0.82805467
"GSM7717088","PWH28","Wound1","Fibroblast",-2.7400208,-0.61250055
"GSM7717086","PWH27","Wound30","Fibroblast",-0.1367523,-1.5417409
"GSM7717082","PWH26","Wound30","Fibroblast",-3.74137,0.50299585
"GSM7717086","PWH27","Wound30","Fibroblast",0.85077685,0.2003479
"GSM7717086","PWH27","Wound30","Fibroblast",-2.7342055,0.44092885
"GSM7717084","PWH27","Wound1","Fibroblast",-2.6733916,-0.30806375
"GSM7717090","PWH28","Wound30","Fibroblast",2.2288494,-0.0091584865
"GSM7717086","PWH27","Wound30","Fibroblast",2.717039,0.22464573
"GSM7717083","PWH27","Skin","Fibroblast",-3.2172246,2.515032
"GSM7717087","PWH28","Skin","Fibroblast",-3.7783082,-1.3082638
"GSM7717083","PWH27","Skin","Fibroblast",-2.3520672,0.6974993
"GSM7717087","PWH28","Skin","Fibroblast",-1.7304847,-2.213336
"GSM7717082","PWH26","Wound30","Fibroblast",2.0958586,0.39199296
"GSM7717083","PWH27","Skin","Fibroblast",-3.2794464,1.7301265
"GSM7717089","PWH28","Wound7","Fibroblast",-2.1850972,-0.5483483
"GSM7717086","PWH27","Wound30","Fibroblast",2.9996207,0.26060697
"GSM7717089","PWH28","Wound7","Fibroblast",-3.9281826,1.8919544
"GSM7717090","PWH28","Wound30","Fibroblast",2.4670787,-0.25657448
"GSM7717090","PWH28","Wound30","Fibroblast",-3.2793183,-0.21476391
"GSM7717085","PWH27","Wound7","Fibroblast",-2.22692,-1.2463487
"GSM7717084","PWH27","Wound1","Fibroblast",-2.2592902,0.2919136
"GSM7717090","PWH28","Wound30","Fibroblast",0.40668628,-2.2349594
"GSM7717087","PWH28","Skin","Fibroblast",-3.284548,1.2334272
"GSM7717085","PWH27","Wound7","Fibroblast",-3.2112184,3.1552815
"GSM7717083","PWH27","Skin","Fibroblast",-3.905692,1.4320549
"GSM7717082","PWH26","Wound30","Fibroblast",-1.9219129,0.012419216
"GSM7717089","PWH28","Wound7","Fibroblast",-3.7813554,2.1075368
"GSM7717085","PWH27","Wound7","Fibroblast",1.8736899,-0.44635624
"GSM7717085","PWH27","Wound7","Fibroblast",0.81384194,0.49972415
"GSM7717090","PWH28","Wound30","Fibroblast",1.106192,-0.6666969
"GSM7717082","PWH26","Wound30","Fibroblast",-0.4346644,-0.9370561
"GSM7717090","PWH28","Wound30","Fibroblast",-1.2050728,-1.3339669
"GSM7717088","PWH28","Wound1","Fibroblast",-3.113955,3.4115257
"GSM7717085","PWH27","Wound7","Fibroblast",0.4729082,0.6451221
"GSM7717081","PWH26","Wound7","Fibroblast",-3.3285725,-1.0540997
"GSM7717086","PWH27","Wound30","Fibroblast",0.5572693,0.22292688
"GSM7717085","PWH27","Wound7","Fibroblast",0.58186835,1.3021059
"GSM7717085","PWH27","Wound7","Fibroblast",-2.6604486,2.1456099
"GSM7717086","PWH27","Wound30","Fibroblast",1.7798482,0.024111466
"GSM7717082","PWH26","Wound30","Fibroblast",-0.2833737,-0.4864807
"GSM7717086","PWH27","Wound30","Fibroblast",2.7150762,-0.18672006
"GSM7717082","PWH26","Wound30","Fibroblast",2.376262,0.098566405
"GSM7717087","PWH28","Skin","Fibroblast",-2.2422423,0.33198276
"GSM7717079","PWH26","Skin","Fibroblast",-3.3211093,-0.41427183
"GSM7717086","PWH27","Wound30","Fibroblast",2.7295344,0.227849
"GSM7717086","PWH27","Wound30","Fibroblast",0.24591023,-1.8695711
"GSM7717089","PWH28","Wound7","Fibroblast",-1.9336663,1.1718793
"GSM7717086","PWH27","Wound30","Fibroblast",2.7433138,0.030605588
"GSM7717087","PWH28","Skin","Fibroblast",-4.197069,0.42967346
"GSM7717079","PWH26","Skin","Fibroblast",-3.3114572,1.8532405
"GSM7717085","PWH27","Wound7","Fibroblast",-1.0654258,0.3010508
"GSM7717090","PWH28","Wound30","Fibroblast",1.3762366,-0.203863
"GSM7717087","PWH28","Skin","Fibroblast",-2.8605778,2.3018155
"GSM7717090","PWH28","Wound30","Fibroblast",2.6488905,-0.10958357
"GSM7717087","PWH28","Skin","Fibroblast",-2.3904278,-2.808196
"GSM7717081","PWH26","Wound7","Fibroblast",-0.8915812,-1.9475695
"GSM7717082","PWH26","Wound30","Fibroblast",1.2261829,0.77507627
"GSM7717086","PWH27","Wound30","Fibroblast",1.5393848,-1.4013643
"GSM7717085","PWH27","Wound7","Fibroblast",-2.5713263,-0.6844112
"GSM7717083","PWH27","Skin","Fibroblast",-2.9080298,0.23129894
"GSM7717086","PWH27","Wound30","Fibroblast",-3.1948953,1.44361
"GSM7717079","PWH26","Skin","Fibroblast",-1.9718765,-2.909856
"GSM7717079","PWH26","Skin","Fibroblast",-2.5530877,-1.1286887
"GSM7717088","PWH28","Wound1","Fibroblast",-3.5593476,0.72146004
"GSM7717081","PWH26","Wound7","Fibroblast",-3.8689873,1.2646309
"GSM7717086","PWH27","Wound30","Fibroblast",3.3102832,0.18751475
"GSM7717086","PWH27","Wound30","Fibroblast",0.1779806,-1.5384458
"GSM7717085","PWH27","Wound7","Fibroblast",0.35364833,0.8120502
"GSM7717090","PWH28","Wound30","Fibroblast",3.0579093,0.17031395
"GSM7717085","PWH27","Wound7","Fibroblast",-0.115873985,0.3278035
"GSM7717085","PWH27","Wound7","Fibroblast",-0.07989344,1.4778489
"GSM7717082","PWH26","Wound30","Fibroblast",0.059693433,-1.9062694
"GSM7717079","PWH26","Skin","Fibroblast",-2.2113342,-1.8619486
"GSM7717085","PWH27","Wound7","Fibroblast",0.39140332,0.5128455
"GSM7717089","PWH28","Wound7","Fibroblast",-1.60504,0.5552376
"GSM7717086","PWH27","Wound30","Fibroblast",0.75091696,-0.1519971
"GSM7717085","PWH27","Wound7","Fibroblast",-1.033713,-0.37424093
"GSM7717082","PWH26","Wound30","Fibroblast",-2.3917313,-0.23418981
"GSM7717081","PWH26","Wound7","Fibroblast",2.0182276,0.16568586
"GSM7717090","PWH28","Wound30","Fibroblast",3.0549,-0.25286984
"GSM7717089","PWH28","Wound7","Fibroblast",0.18188033,1.0532153
